Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.56.101,192.168.56.1,49467,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,0.37056771205600697,0.37056771205600697,507,66,66,1014,1002,2,2,132,66.0,3.073375755545498,5.397124290466309,0,4,0,0,2,0.0003421306610107422,3.073375755545498,1.7990414301554363,5.347758769989014,0.0,66.0,66.0,48.91493799139292
192.168.56.101,192.168.56.1,52550,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,6.218798665788263,4.145865777192175,506,66,559,1012,1503,2,3,198,66.0,0.14142769005979305,0.4815394878387451,0,5,1,0,2,0.0005800724029541016,0.14142769005979305,0.1206020712852478,0.27599549293518066,0.0,312.5,312.5,1706.02376731458
192.168.56.101,192.168.56.1,52171,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.967144551142669,9.967144551142669,504,66,66,1008,1002,2,2,132,66.0,0.07758488749084874,0.20065927505493164,0,4,0,0,2,4.887580871582031e-05,0.07758488749084874,0.06688642501831055,0.15196728706359863,0.0,66.0,66.0,1315.6630807508323
192.168.56.101,192.168.56.1,52528,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,691,132,4.840649273984089,7.260973910976133,505,66,559,1515,1002,3,2,132,66.0,0.12083030055835567,0.2360365390777588,0,5,1,0,1,0.00012612342834472656,0.12083030055835567,0.10329192876815796,0.23591041564941406,0.04276488989745778,230.33333333333334,230.33333333333334,1991.9271762444523
192.168.56.101,192.168.56.1,52568,66,66,66.0,0.0,60762.25,189.25,246.5,66,559,189.25,625,132,9.063503674083261,9.063503674083261,506,66,559,1012,1002,2,2,132,66.0,0.12671370511999358,0.21996760368347168,0,4,1,0,1,9.655952453613281e-05,0.12671370511999358,0.07355507214864095,0.21987104415893555,0.0,312.5,312.5,3430.5361406405145
192.168.56.101,192.168.56.1,64675,66,66,66.0,0.0,60762.25,189.25,246.5,66,559,189.25,625,132,9.502123890196575,9.502123890196575,506,66,559,1012,1002,2,2,132,66.0,0.12076049029787114,0.2099134922027588,0,4,1,0,1,0.0003116130828857422,0.12076049029787114,0.0701597531636556,0.20960187911987305,0.0,312.5,312.5,3596.553892439404
192.168.56.101,192.168.56.1,52175,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.688035081357198,9.688035081357198,506,66,66,1012,1002,2,2,132,66.0,0.06051884659412997,0.20644021034240723,0,4,0,0,2,2.6941299438476562e-05,0.06051884659412997,0.06881340344746907,0.1138765811920166,0.0,66.0,66.0,1278.82063073915
192.168.56.101,192.168.56.1,52173,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,0.37077256321008484,0.37077256321008484,506,66,66,1012,1002,2,2,132,66.0,3.0742219792130574,5.394142389297485,0,4,0,0,2,0.0003452301025390625,3.0742219792130574,1.7980474630991619,5.347755193710327,0.0,66.0,66.0,48.9419783437312
192.168.56.101,192.168.56.1,52165,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,4.756223238261122,4.756223238261122,507,66,66,1014,1002,2,2,132,66.0,0.20391855049409022,0.420501708984375,0,4,0,0,2,0.00033092498779296875,0.20391855049409022,0.140167236328125,0.37414979934692383,0.0,66.0,66.0,627.821467450468
192.168.56.101,192.168.56.1,49471,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,21.757058600781207,21.757058600781207,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.04596209526062012,0.0,0.04596209526062012,0.04596209526062012,0.0,66.0,66.0,2871.9317353031192
